phase,source_url,http_status,target_url,chain_length,canonical_target,issues
baseline,https://robertdevore.com/how-a-security-audit-can-save-your-e-commerce-store-from-disaster.html,client-side alias,https://robertdevore.com/how-a-security-audit-can-save-your-e-commerce-store-from-disaster/,1,https://robertdevore.com/how-a-security-audit-can-save-your-e-commerce-store-from-disaster/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/how-hungry-are-you.html,client-side alias,https://robertdevore.com/how-hungry-are-you/,1,https://robertdevore.com/how-hungry-are-you/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts.html,client-side alias,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts/,1,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce.html,client-side alias,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,1,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you.html,client-side alias,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,1,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week.html,client-side alias,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,1,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/how-to-customize-the-style-of-your-wordpress-login-screen.html,client-side alias,https://robertdevore.com/how-to-customize-the-style-of-your-wordpress-login-screen/,1,https://robertdevore.com/how-to-customize-the-style-of-your-wordpress-login-screen/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/how-to-edit-ai-content-so-it-feels-clean-not-robotic.html,client-side alias,https://robertdevore.com/how-to-edit-ai-content-so-it-feels-clean-not-robotic/,1,https://robertdevore.com/how-to-edit-ai-content-so-it-feels-clean-not-robotic/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/how-to-stop-your-plugins-themes-from-being-used-on-wordpress-com-hosting.html,client-side alias,https://robertdevore.com/how-to-stop-your-plugins-themes-from-being-used-on-wordpress-com-hosting/,1,https://robertdevore.com/how-to-stop-your-plugins-themes-from-being-used-on-wordpress-com-hosting/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/how-to-teach-ai-to-match-your-voice.html,client-side alias,https://robertdevore.com/how-to-teach-ai-to-match-your-voice/,1,https://robertdevore.com/how-to-teach-ai-to-match-your-voice/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/how-to-use-ai-to-research-validate-ideas-and-stay-relevant.html,client-side alias,https://robertdevore.com/how-to-use-ai-to-research-validate-ideas-and-stay-relevant/,1,https://robertdevore.com/how-to-use-ai-to-research-validate-ideas-and-stay-relevant/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/how-to-write-prompts-that-get-the-tone-structure-and-intent-right.html,client-side alias,https://robertdevore.com/how-to-write-prompts-that-get-the-tone-structure-and-intent-right/,1,https://robertdevore.com/how-to-write-prompts-that-get-the-tone-structure-and-intent-right/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/hue-js.html,client-side alias,https://robertdevore.com/hue-js/,1,https://robertdevore.com/hue-js/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/i-built-a-python-stego-cipher-tool-and-you-can-have-it.html,client-side alias,https://robertdevore.com/i-built-a-python-stego-cipher-tool-and-you-can-have-it/,1,https://robertdevore.com/i-built-a-python-stego-cipher-tool-and-you-can-have-it/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/i-just-launched-a-python-course-for-php-developers.html,client-side alias,https://robertdevore.com/i-just-launched-a-python-course-for-php-developers/,1,https://robertdevore.com/i-just-launched-a-python-course-for-php-developers/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/im-freelancing-again.html,client-side alias,https://robertdevore.com/im-freelancing-again/,1,https://robertdevore.com/im-freelancing-again/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/improve-cls-scores-by-dynamically-setting-image-width-and-height.html,client-side alias,https://robertdevore.com/improve-cls-scores-by-dynamically-setting-image-width-and-height/,1,https://robertdevore.com/improve-cls-scores-by-dynamically-setting-image-width-and-height/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/intellipress-the-smart-af-ai-assistant-for-wordpress.html,client-side alias,https://robertdevore.com/intellipress-the-smart-af-ai-assistant-for-wordpress/,1,https://robertdevore.com/intellipress-the-smart-af-ai-assistant-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-an-experimental-new-plugin-email-designer-for-woocommerce.html,client-side alias,https://robertdevore.com/introducing-an-experimental-new-plugin-email-designer-for-woocommerce/,1,https://robertdevore.com/introducing-an-experimental-new-plugin-email-designer-for-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-associated-taxonomies-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-associated-taxonomies-for-wordpress/,1,https://robertdevore.com/introducing-associated-taxonomies-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-automattic-css-an-open-source-css-utility-framework.html,client-side alias,https://robertdevore.com/introducing-automattic-css-an-open-source-css-utility-framework/,1,https://robertdevore.com/introducing-automattic-css-an-open-source-css-utility-framework/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce.html,client-side alias,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,1,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-barcodes-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-barcodes-for-woocommerce-free/,1,https://robertdevore.com/introducing-barcodes-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-benchpress.html,client-side alias,https://robertdevore.com/introducing-benchpress/,1,https://robertdevore.com/introducing-benchpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress/,1,https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-bluesky-feed-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-bluesky-feed-for-wordpress/,1,https://robertdevore.com/introducing-bluesky-feed-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-brands-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-brands-for-woocommerce-free/,1,https://robertdevore.com/introducing-brands-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-broken-image-scanner.html,client-side alias,https://robertdevore.com/introducing-broken-image-scanner/,1,https://robertdevore.com/introducing-broken-image-scanner/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free/,1,https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-content-restriction-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-content-restriction-for-wordpress/,1,https://robertdevore.com/introducing-content-restriction-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-delete-inactive-users.html,client-side alias,https://robertdevore.com/introducing-delete-inactive-users/,1,https://robertdevore.com/introducing-delete-inactive-users/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-digg-this-a-social-sharing-plugin-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-digg-this-a-social-sharing-plugin-for-wordpress/,1,https://robertdevore.com/introducing-digg-this-a-social-sharing-plugin-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-dispensary-details-for-woocommerce.html,client-side alias,https://robertdevore.com/introducing-dispensary-details-for-woocommerce/,1,https://robertdevore.com/introducing-dispensary-details-for-woocommerce/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups.html,client-side alias,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups/,1,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,1,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free.html,client-side alias,https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free/,1,https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-img-a11y.html,client-side alias,https://robertdevore.com/introducing-img-a11y/,1,https://robertdevore.com/introducing-img-a11y/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress/,1,https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-maintenance-mode-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,1,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-markdown-comments-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-markdown-comments-for-wordpress/,1,https://robertdevore.com/introducing-markdown-comments-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-markdown-exporter-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,1,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-media-copyright-scanner.html,client-side alias,https://robertdevore.com/introducing-media-copyright-scanner/,1,https://robertdevore.com/introducing-media-copyright-scanner/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-media-file-versioning-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,1,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo.html,client-side alias,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,1,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-module-usage-tracker-for-wp-bakery.html,client-side alias,https://robertdevore.com/introducing-module-usage-tracker-for-wp-bakery/,1,https://robertdevore.com/introducing-module-usage-tracker-for-wp-bakery/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress.html,client-side alias,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,1,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-persistent-dismissible-notices.html,client-side alias,https://robertdevore.com/introducing-persistent-dismissible-notices/,1,https://robertdevore.com/introducing-persistent-dismissible-notices/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
baseline,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work.html,client-side alias,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,1,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,Static host serves HTTP 200; meta refresh is weaker than an HTTP 301/308 redirect.
